ensembl_gene_id	logFC	AveExpr	t	P.Value	adj.P.Val	B	hgnc_symbol	description	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id	TPM_L438P_1	TPM_L438P_2	TPM_Control_1	TPM_Control_2	TPM_Control_3	TPM_Control_4	TPM_Control_5	TPM_Control_6
ENSG00000103356	-0.0696474465304968	5.3762420152631	-0.44095291821061	0.670522819639289	0.927277436436188	-6.91939460380395	EARS2	glutamyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:29419]	16	23520754	23557731	protein_coding	124454	4.53144515604584	4.48146602768425	4.79546249329399	4.67212087290413	4.19969409305482	4.19665252100313	4.64497298044883	5.06043019196643
ENSG00000103363	-0.158230031802997	5.81027656834613	-0.942294860854691	0.37269190999736	0.850808978673212	-6.58186330789198	ELOB	elongin B [Source:HGNC Symbol;Acc:HGNC:11619]	16	2771414	2777290	protein_coding	6923	7.16871286899125	7.34725079526153	7.24136459533843	7.16163693187559	7.33605246675745	7.55613519031626	7.50053573685984	7.43727154053117
ENSG00000103365	0.102584558578711	7.85746043818686	0.789923534200853	0.451577400223584	0.87025285143753	-6.71592867498744	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2 [Source:HGNC Symbol;Acc:HGNC:16064]	16	23462213	23521995	protein_coding	23062	7.14231728223097	6.75633489437385	6.6240370513273	6.60345861173841	6.27759548318267	6.65518552266163	6.6331824954962	6.40755075118602
ENSG00000103381	-0.226313470818956	3.3821281331461	-0.583739958016423	0.574932928646338	0.900229126960487	-6.35477264538447	CPPED1	calcineurin like phosphoesterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25632]	16	12659799	12803887	protein_coding	55313	1.80589128709775	2.94877706230423	2.87001487911112	2.39307017577497	1.95714161208359	2.00506361912867	3.15510382549376	2.37723010751895
ENSG00000103404	-0.470375445404925	3.64695051333427	-2.94598297134638	0.0178347150201365	0.820111711728151	-3.34677924464732	USP31	ubiquitin specific peptidase 31 [Source:HGNC Symbol;Acc:HGNC:20060]	16	23061406	23149452	protein_coding	57478	1.29544150993731	1.60623469253906	1.82216560218403	1.78446419833779	1.68470071443782	1.62127639320417	1.81594425260496	1.85887101262392
ENSG00000103415	-0.137507562428001	4.89398897039682	-0.982707667544315	0.353563011895451	0.845316323751977	-6.43406792498503	HMOX2	heme oxygenase 2 [Source:HGNC Symbol;Acc:HGNC:5014]	16	4474246	4510352	protein_coding	3163	4.71648997833888	5.08175555251563	4.90523116748487	4.83538644895525	4.4357818555922	4.87554821081518	5.13194200767487	4.82729666429793
ENSG00000103423	-0.0435983555263064	6.30733161095892	-0.288277931714353	0.780211876822182	0.953830330980267	-7.03156104902185	DNAJA3	DnaJ heat shock protein family (Hsp40) member A3 [Source:HGNC Symbol;Acc:HGNC:11808]	16	4425805	4456775	protein_coding	9093	5.52354963037064	5.52738460806313	5.44615123360646	5.90173503701551	4.61428227194539	5.36221039772874	5.73218243436335	5.52011208290062
ENSG00000103429	0.167372044509167	4.93963979100208	0.611044026432057	0.557553663927006	0.894534164332917	-6.78264627517157	BFAR	bifunctional apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:17613]	16	14632830	14669237	protein_coding	51283	3.9276852474318	4.43310113174414	4.34278320624989	4.0635425468477	2.61299737966113	3.89827105177579	4.19821588153471	3.75698600486042
ENSG00000103460	1.57270795392308	-2.76209503555132	1.08714139173297	0.307574719380803	0.837203078179632	-4.97149576564656	TOX3	TOX high mobility group box family member 3 [Source:HGNC Symbol;Acc:HGNC:11972]	16	52436417	52547802	protein_coding	27324	0.999566404989299	0.079418391660098	0	0.11568184365028	0.0523672006327465	0	0.069000924798713	0.58435451711972
ENSG00000103479	-0.16025129146314	6.76783859240532	-0.754333392462287	0.471534531548829	0.874240037636488	-6.77378592202511	RBL2	RB transcriptional corepressor like 2 [Source:HGNC Symbol;Acc:HGNC:9894]	16	53433977	53491649	protein_coding	5934	5.72275808600463	5.16920227067706	5.35521534014345	5.54939597529863	5.34907542134946	6.37414689188596	5.30538668757796	6.00474478716474
ENSG00000103485	0.429052785951364	6.49589486849291	1.48987321259107	0.173444940441854	0.820111711728151	-5.9859379476945	QPRT	quinolinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:9755]	16	29663279	29698704	protein_coding	23475	6.43724871590857	6.51746247547585	6.32814093711596	5.86665503936816	5.97898612621373	6.51597904764858	6.18692556633539	5.36209671761285
ENSG00000103489	0.908416585821066	4.93158697273166	1.25725159681075	0.24346737263078	0.822989689512482	-6.20221134497828	XYLT1	xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:15516]	16	17101769	17470960	protein_coding	64131	4.28426181722113	1.94138017158856	1.9062398896012	3.12485019025398	3.04238326302223	1.73254316613413	2.27874367295752	1.92964861448924
ENSG00000103490	-0.247344211428673	3.8883307092844	-0.761453506892632	0.46749611242067	0.873628811622014	-6.38078088466978	PYCARD	PYD and CARD domain containing [Source:HGNC Symbol;Acc:HGNC:16608]	16	31201486	31203450	protein_coding	29108	4.36398283784749	5.47295432987581	5.51238761604147	4.90414248315091	4.5973777195647	4.83250676321286	4.76148182185207	5.54889417623205
ENSG00000103494	-0.00191551128872147	3.26565954061815	-0.0103118472166582	0.992016375231574	0.997959205949677	-6.52191206987008	RPGRIP1L	RPGRIP1 like [Source:HGNC Symbol;Acc:HGNC:29168]	16	53598153	53703938	protein_coding	23322	2.60204276927165	2.20102654692604	2.38577862269786	2.32943105136668	2.36299777506158	2.07600523746265	2.48536860294549	2.22381205590369
ENSG00000103495	-0.197460380876637	7.34618187051415	-1.21752999207318	0.256927158065736	0.825427904355036	-6.3164124318639	MAZ	MYC associated zinc finger protein [Source:HGNC Symbol;Acc:HGNC:6914]	16	29806106	29811164	protein_coding	4150	6.61517915890841	6.67877404774895	6.7846482844773	6.75930643520386	6.76004503075693	7.08009714589393	7.36414722106795	6.80982091671974
ENSG00000103496	-0.267048650570488	5.24088312035847	-1.70395758808958	0.125475271213472	0.820111711728151	-5.61829549412171	STX4	syntaxin 4 [Source:HGNC Symbol;Acc:HGNC:11439]	16	31032889	31042975	protein_coding	6810	5.22264496103257	5.16785986905864	5.55502316028886	5.45185264695113	4.95580718031955	5.40922700272177	4.74772273624821	5.53122823036754
ENSG00000103502	0.0295392537791068	4.94496079446612	0.265066216819019	0.797431665633424	0.958961517857182	-6.92812337478749	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase [Source:HGNC Symbol;Acc:HGNC:1769]	16	29858357	29863414	protein_coding	10423	4.83915530264888	4.9521109007086	5.07587204386181	4.85895523148205	4.41887813420849	4.98727856687323	4.73491020185113	4.68829591506284
ENSG00000103507	0.0627836727512854	5.79489893259298	0.548861916065705	0.597571156742623	0.908387679550721	-6.89806796235919	BCKDK	branched chain keto acid dehydrogenase kinase [Source:HGNC Symbol;Acc:HGNC:16902]	16	31106107	31112791	protein_coding	10295	5.58438178927777	5.44665715074825	5.5474274025393	5.37944002472012	4.99210492848854	4.9714831779117	5.33262054591722	5.48908017017292
ENSG00000103510	-0.103777987449111	5.07144308940073	-0.90495909548513	0.391032205782856	0.856448900151892	-6.54348709009509	KAT8	lysine acetyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:17933]	16	31114489	31131393	protein_coding	84148	5.03152259106891	5.23147192380323	5.19714712747983	5.39171256633077	5.02729120011909	5.25314487622653	5.11569183008792	5.12828449138347
ENSG00000103512	0.723362686043831	-3.95372493241357	0.421618157618252	0.684026182099621	0.930151774197775	-5.06677115321096	NOMO1	NODAL modulator 1 [Source:HGNC Symbol;Acc:HGNC:30060]	16	14833721	14896157	protein_coding	23420	0.649963962892369	0	0	0	0.419850587834024	0.78364271544767	0	0
ENSG00000103522	0.287350699417237	7.45863466254142	1.22411907294444	0.254560296792813	0.823875339668538	-6.29629428622117	IL21R	interleukin 21 receptor [Source:HGNC Symbol;Acc:HGNC:6006]	16	27402174	27452050	protein_coding	50615	6.61893787895062	6.03279768350394	6.04071896374928	6.27043366903651	5.04005295164253	6.16936179963533	6.25368472184592	5.64123563708525
ENSG00000103528	0.595201069477732	1.87004020333892	0.930691098131126	0.378323168913969	0.85148916117062	-5.82491805200238	SYT17	synaptotagmin 17 [Source:HGNC Symbol;Acc:HGNC:24119]	16	19167971	19268332	protein_coding	51760	3.29317048844171	1.47914258931443	1.16735728539864	2.1175481063376	2.00809600750745	2.14117836760305	1.28495824438855	2.33429538485685
ENSG00000103540	-0.128312375562005	5.81197637149842	-0.520286855439711	0.616471976338613	0.915865567119955	-6.91268115791973	CCP110	centriolar coiled-coil protein 110 [Source:HGNC Symbol;Acc:HGNC:24342]	16	19523811	19553408	protein_coding	9738	4.52242899570477	4.26120207198689	4.35357545842794	4.58843203453504	3.56724059500215	3.63257487194862	4.57320375379605	4.65473219544578
ENSG00000103544	0.132216171669273	5.32276837855707	0.97956661066963	0.355022935420756	0.845316381355551	-6.52242430499529	VPS35L	VPS35 endosomal protein sorting factor like [Source:HGNC Symbol;Acc:HGNC:24641]	16	19555240	19706793	protein_coding	57020	4.64472033608032	4.73585654702442	4.8641678167382	4.59906631194004	4.24602965321704	4.20744443793427	4.25495134696869	4.39410059059566
ENSG00000103549	-0.0725033782447184	6.60079715737424	-0.739928193680435	0.479774630623539	0.87484629846971	-6.784906111957	RNF40	ring finger protein 40 [Source:HGNC Symbol;Acc:HGNC:16867]	16	30761745	30776307	protein_coding	9810	5.61087882313028	5.64590664825984	5.66076017209301	5.98464822351347	5.28429239660084	5.57411165294958	5.79662923738866	5.83868999638443
ENSG00000103550	0.105446021307828	4.94048454236296	0.831237554003163	0.429133547826402	0.865379876397006	-6.6011081085264	KNOP1	lysine rich nucleolar protein 1 [Source:HGNC Symbol;Acc:HGNC:34404]	16	19701937	19718552	protein_coding	400506	4.59425460632146	4.44272730755329	3.96348420430887	4.02826086695645	3.41676571408828	3.76615794086641	4.49242820022988	4.01951413839858
ENSG00000103569	0.788694387539643	0.590220636270243	0.62766755741118	0.547388168273096	0.893096760847975	-5.94827845910757	AQP9	aquaporin 9 [Source:HGNC Symbol;Acc:HGNC:643]	15	58138169	58185914	protein_coding	366	1.58721615282232	1.46239004271282	1.09903930107589	1.78766732217034	0.103144434124109	0.0287021003196903	0.666118484224329	2.36864991195455
ENSG00000103591	0.0461980013637744	5.47312198027087	0.519596041721975	0.616932760466605	0.915865567119955	-6.89034419440348	AAGAB	alpha and gamma adaptin binding protein [Source:HGNC Symbol;Acc:HGNC:25662]	15	67200667	67255195	protein_coding	79719	5.27128077926465	4.9482299412296	4.93154988997269	5.06352468611062	4.49965795783656	4.50311660034627	4.8558977325319	4.80474933039633
ENSG00000103599	0.185186891584217	0.196486791747104	0.438926769115374	0.67193206406214	0.92739222048476	-5.82546957649874	IQCH	IQ motif containing H [Source:HGNC Symbol;Acc:HGNC:25721]	15	67254786	67502260	protein_coding	64799	1.25140886088602	0.73973492876918	0.690700466200278	1.000282019314	0.667257245141834	1.03339339845305	0.586891536448559	0.605985420836976
ENSG00000103642	0.363318014265333	5.58584875735218	2.09092247161609	0.0687143538663993	0.820111711728151	-5.10943941185167	LACTB	lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]	15	63121833	63142061	protein_coding	114294	6.02711721824338	5.5376098905787	5.55557893735772	5.52810824446627	4.96207324378283	4.88569866700918	4.80441398113103	5.44111754717742
ENSG00000103653	0.1314953424749	7.96953496212353	1.03277369577129	0.330900666518237	0.841264371245942	-6.48570415613814	CSK	C-terminal Src kinase [Source:HGNC Symbol;Acc:HGNC:2444]	15	74782055	74803198	protein_coding	1445	7.56236584188435	7.543489232908	7.5699046819071	7.12568310655712	7.04769077715673	7.39593886442721	7.46047632530017	7.36977295399644
ENSG00000103657	0.351035934569611	7.47827832418412	1.22155205901352	0.255618175504154	0.824310899476247	-6.29968704106611	HERC1	HECT and RLD domain containing E3 ubiquitin protein ligase family member 1 [Source:HGNC Symbol;Acc:HGNC:4867]	15	63608618	63833948	protein_coding	8925	5.39199721199605	5.33764637631469	5.70606719676724	5.57584673689645	5.62143899064637	5.8741143516571	5.42040310357766	4.99452025933644
ENSG00000103671	0.122193519360605	4.33925734692465	0.888899523770191	0.399118814745137	0.860846673569425	-6.44644133822913	TRIP4	thyroid hormone receptor interactor 4 [Source:HGNC Symbol;Acc:HGNC:12310]	15	64387748	64455305	protein_coding	9325	4.30992797743372	4.44243126476846	4.40231704404748	4.19299847239901	3.51842435186325	3.82831636387814	3.76521137670721	4.09005557900711
ENSG00000103707	-0.0576100121259251	3.78981311500852	-0.413960319212109	0.689408176374431	0.931295213620491	-6.58483882293973	MTFMT	mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666]	15	65001512	65029643	protein_coding	123263	3.81687695584557	3.6808374239004	3.77069618514086	3.72751077989314	3.50428224098789	3.5130798600886	3.96049067375199	3.63165389221385
ENSG00000103740	-0.178831068410179	0.83721716233703	-0.344993482464288	0.738690887517713	0.944305273628807	-5.92636341868084	ACSBG1	acyl-CoA synthetase bubblegum family member 1 [Source:HGNC Symbol;Acc:HGNC:29567]	15	78167468	78245688	protein_coding	23205	0.290162500863509	0.917059719345321	0.685723111328933	0.546265770783301	1.28016528639613	0.546111643347565	0.352785638866491	0.614048290389946
ENSG00000103742	1.75019018448262	1.8025617251162	1.83772849048504	0.102640204502444	0.820111711728151	-4.84511478852373	IGDCC4	immunoglobulin superfamily DCC subclass member 4 [Source:HGNC Symbol;Acc:HGNC:13770]	15	65381479	65423083	protein_coding	57722	0.734349348517863	3.54180312664285	1.70131927199394	0.98304576167537	0.404377815788467	0.657647321550811	0.419292938236182	0.907102944690028
ENSG00000103769	0.0368005407122594	6.971903686903	0.183850944837043	0.858548814314312	0.973029500673296	-7.05975607141566	RAB11A	RAB11A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9760]	15	65726054	65891989	protein_coding	8766	7.83855838737398	7.84538375176678	7.99223544364395	7.3205285882064	7.45175221883966	7.06158635623361	7.69590419152408	7.88890644074004
ENSG00000103811	0.00291558171242912	8.56843141625913	0.0300213031864395	0.97676039657118	0.995525572165353	-7.01316328327933	CTSH	cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]	15	78921058	78949574	protein_coding	1512	9.2599160449055	9.39175110965851	9.40045083243874	9.30918808617032	8.85763083791263	9.13766889394952	9.14688892740171	9.10892686813617
ENSG00000103852	0.613741908954686	2.85079748349795	1.49885216048175	0.170996376575032	0.820111711728151	-5.45912069558832	TTC23	tetratricopeptide repeat domain 23 [Source:HGNC Symbol;Acc:HGNC:25730]	15	99136323	99251226	protein_coding	64927	3.1853009297012	2.97515324410369	2.84031598585629	2.89451454726484	1.49816711218103	1.32443159422432	2.36426284995206	2.44406776282877
ENSG00000103855	1.17320364512332	0.994754170993535	1.1101935013673	0.298494662354175	0.833901300452682	-5.58049355253974	CD276	CD276 molecule [Source:HGNC Symbol;Acc:HGNC:19137]	15	73683966	73714518	protein_coding	80381	1.80708366989141	2.5197552486557	2.80039633088497	0.723442354859972	0.407079687444781	0.525347283750128	1.35133772567856	2.66510643224733
ENSG00000103876	-0.127289090654776	4.93986577844721	-1.04312562799691	0.326356851958602	0.83982969860024	-6.38293673811214	FAH	fumarylacetoacetate hydrolase [Source:HGNC Symbol;Acc:HGNC:3579]	15	80152292	80186990	protein_coding	2184	4.75890786926001	4.91799387682159	5.03561520075266	4.89440565135153	4.59239603913125	4.79464855039588	5.16674946357146	4.83423746933623
ENSG00000103888	-0.676455671745272	1.7784495177639	-1.12874158770913	0.290614969473321	0.833901300452682	-5.50072245913804	CEMIP	cell migration inducing hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:29213]	15	80779343	80951776	protein_coding	57214	1.19058452063004	1.7273715816384	1.79941519173592	1.64114599567957	1.01311346957092	1.67944721975892	2.18912430637311	1.61573455910331
ENSG00000103932	0.117079544559652	5.43647656094344	0.913984558668294	0.386539762268046	0.853916448089562	-6.59612385735595	RPAP1	RNA polymerase II associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24567]	15	41517176	41544278	protein_coding	26015	4.51930537780671	4.29418739746632	4.18439202357017	4.51050834818899	3.68175418935926	4.27729982515711	4.36338052609266	4.49656703896457
ENSG00000103942	0.596891782494328	2.20408089492335	2.3086800434101	0.0487039943943706	0.820111711728151	-4.13417444968748	HOMER2	homer scaffold protein 2 [Source:HGNC Symbol;Acc:HGNC:17513]	15	82834664	82986153	protein_coding	9455	2.38355500468857	2.35457374355998	2.22165687158814	1.98773196634174	1.6454955445645	1.77689904143835	1.80117935458282	2.15033415661686
ENSG00000103966	0.152283819358349	7.31501651923719	1.2042115050967	0.261766686106729	0.82810505841308	-6.32778599454844	EHD4	EH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:3245]	15	41895933	41972593	protein_coding	30844	5.20183982254729	5.2563669964531	5.24291757044843	4.80991359004601	4.83158999065571	4.7942521436665	5.18077862378715	4.97800347114322
ENSG00000103978	0.101922279182851	5.35443410016027	0.950460056954117	0.368766529514986	0.849355470334888	-6.55253958639628	TMEM87A	transmembrane protein 87A [Source:HGNC Symbol;Acc:HGNC:24522]	15	42210447	42274128	protein_coding	25963	4.9186002851222	4.76212367598887	4.84042214291252	4.84057058854279	4.80573133757578	4.46859165776705	4.56245272177016	4.6376019581816
ENSG00000103994	0.449514574284104	6.94250112636775	2.37048318255908	0.0441611011752481	0.820111711728151	-4.69308518511217	ZNF106	zinc finger protein 106 [Source:HGNC Symbol;Acc:HGNC:12886]	15	42412823	42491141	protein_coding	64397	5.30488331277169	4.5720010462411	4.44645475224488	4.6186684042704	4.00556104676012	3.58988378643943	4.42714010432756	4.20419096602536
